label,channel,delta_entropy,theta_entropy,alpha_entropy,beta_entropy
1,F3-C3,0.04039658548320422,0.0061455640543177275,0.004450937040623717,0.007702634484840067
1,C3-P3,0.4070624063756259,0.058580715402543386,0.01552100691830298,0.009851782649934512
1,P3-O1,0.11026021537281673,0.02681954259222566,0.007864444083439932,0.015480628768915953
1,Fp2-F8,0.06513780322241468,0.016641450674806248,0.01037924044522305,0.03742251170014016
1,F8-T4,0.008804311538764473,0.009254275565995354,0.005702401931054385,0.022781720773028123
1,T4-T6,0.011548856022779417,0.008502127120300967,0.003843048662370566,0.00936592747787795
1,T6-O2,0.063483832252302,0.006295863994586971,0.0041025722003828055,0.016234061654746237
1,Fp1-F7,0.08065319117597493,0.06376721295653458,0.021301400970130023,0.06598283015857757
1,F7-T3,0.28555753379308274,0.027144186986796028,0.009546139505949462,0.02256096642847897
1,T3-T5,0.06093584206941914,0.015679208555215717,0.004107624314866085,0.012922124782390219
1,T5-O1,0.0755791094991289,0.05167446411918451,0.008073969785399863,0.04523480074415326
1,Fz-Cz,0.07862787214794122,0.005725520080707667,0.0027882407757919355,0.010252083195121572
1,Cz-Pz,0.09043690876326353,0.02224230719297931,0.008436441597720779,0.012716913949957819
1,Fp2-F4,0.005858605678545218,0.00240678042762455,0.0008244733714284109,0.004497329568391327
1,F4-C4,0.0178581199138212,0.009079576867788335,0.0014085300929235118,0.00992976773579458
1,C4-P4,0.041142911041162,0.010599892091234034,0.0034271752591312783,0.007213427212294127
1,P4-O2,0.0662005344759949,0.023159724389274678,0.009968739777444412,0.029497411051963716
1,Fp1-F3,0.08475502135851058,0.006605216901515689,0.0027337010283035304,0.023329029295289346
1,F3-C3,0.008488531426055127,0.0016423482932277666,0.0015160398270866338,0.007370366350725082
1,C3-P3,0.1773951210049167,0.0322639490034535,0.004868115193960278,0.004773417601656091
1,P3-O1,0.0161084375604035,0.008239620907298757,0.0038395269021427097,0.01788732035468936
1,Fp2-F8,0.07776500249904038,0.031162820743512492,0.016619378045076908,0.04617596711846441
1,F8-T4,0.03170256558518164,0.0063548791827601845,0.006655674924072334,0.02905535505760879
1,T4-T6,0.006881578219526459,0.007050357055250135,0.0032125961651261227,0.017801373950649325
1,T6-O2,0.012323567094233871,0.0032949690080555033,0.0014459826888466069,0.0241473848024528
1,Fp1-F7,0.03966615414967465,0.034092896950887824,0.014942234219453883,0.07327098342714074
1,F7-T3,0.011580261262922777,0.005375965808804098,0.003402637723850185,0.025616231572991248
1,T3-T5,0.0493190351515163,0.00777233695512104,0.0034276384836698657,0.011324297890925563
1,T5-O1,0.04212177969214275,0.01613105652012244,0.010329626249229071,0.04944361718154643
1,Fz-Cz,0.028654446609642507,0.010175859303339729,0.001416978241210249,0.0071280184171626845
1,Cz-Pz,0.03412300423719356,0.0033639504397572125,0.0024144056752099536,0.007166467887542324
1,Fp2-F4,0.006120807496290481,0.0009372682840610359,0.0010053933743151343,0.002875088024455002
1,F4-C4,0.01948895925094651,0.002326055219024011,0.0024687727976227918,0.006244508257328862
1,C4-P4,0.02332805156533221,0.02203814092736811,0.004894367296616935,0.012122199172543698
1,P4-O2,0.02425938117619558,0.010398093028355156,0.008048250244610651,0.018365642549763993
1,Fp1-F3,0.012208333883590269,0.008665345039677162,0.0037692632542861942,0.014696156124965096
1,F3-C3,0.008700992453020005,0.0028725699314338,0.0019079210863728181,0.005743473547483483
1,C3-P3,0.026555721653485933,0.006473976680697378,0.0011044889013408679,0.010533821756279965
1,P3-O1,0.07399604786754854,0.015181574442185876,0.01298151101442643,0.02422793919583855
1,Fp2-F8,0.1577116405914589,0.056556923587636504,0.006631389748318584,0.03543046075625218
1,F8-T4,0.15335751062109657,0.03431203256719209,0.024223002127217994,0.031542292508456804
1,T4-T6,0.013031635765344603,0.0018146469210248456,0.002292613113221118,0.012262494213495873
1,T6-O2,0.020435227463574242,0.01879296275564036,0.014368087612183816,0.025662714989870092
1,Fp1-F7,0.06728686972495307,0.022673914665215643,0.020286535355479734,0.05939040428163922
1,F7-T3,0.03900148800073794,0.03460720326397352,0.0039005234341281257,0.018259385952975125
1,T3-T5,0.01095598197205949,0.005712552057842888,0.006804166618768985,0.013611166641531282
1,T5-O1,0.047047867826581984,0.017871761827467685,0.022096129744930228,0.06292639982680534
1,Fz-Cz,0.006879404639549896,0.00575347222602209,0.001181640322293775,0.004459083008579581
1,Cz-Pz,0.006254250012778042,0.005303602431771243,0.003983641639294376,0.0071403371870824755
1,Fp2-F4,0.009747789762952385,0.0015301036618492465,0.0017546366751679517,0.0074566383810847165
1,F4-C4,0.005381847158036671,0.005526266594205115,0.0015595248245712768,0.009201895977374707
1,C4-P4,0.02654454534552021,0.0101870242437564,0.0036366570672288073,0.012208096025677947
1,P4-O2,0.028732307870539608,0.018169722620284934,0.008462605808294464,0.02477981491389395
1,Fp1-F3,0.07932254622744822,0.00630790185300703,0.005012761867071682,0.019540252100624052
1,F3-C3,0.008473309924644654,0.004772765299073682,0.008328248117620573,0.008464547265929151
1,C3-P3,0.05917305310953608,0.00539069570580663,0.0027176598806794914,0.00595851963755617
1,P3-O1,0.11001647728737403,0.011772714769900841,0.004882761241047967,0.015975257934324857
1,Fp2-F8,0.05596748229781572,0.022980163029453656,0.01640991578755909,0.031384159904937495
1,F8-T4,0.012757098304846212,0.006288348844046816,0.007980504665742913,0.02137431374910774
1,T4-T6,0.019910867957137555,0.008171494196342038,0.002497926292412669,0.015026297400088987
1,T6-O2,0.02050465288146666,0.022396878702140927,0.0073579276814494995,0.02313171520793514
1,Fp1-F7,0.04961438151763758,0.018364509995117063,0.008729476728348836,0.05167914213799378
1,F7-T3,0.05100690021466768,0.026854207237552795,0.010073773509346576,0.027847558930991688
1,T3-T5,0.050209948881213266,0.0022133983995700083,0.0008990128559271779,0.011411789647485258
1,T5-O1,0.06009614261299481,0.031434241809850064,0.029851803686307174,0.04952236571453888
1,Fz-Cz,0.03075281450087759,0.006225827201698681,0.001372221481590601,0.006062378893319898
1,Cz-Pz,0.0412610734265979,0.001247305514402023,0.0017557500990824486,0.00965904878612605
1,Fp2-F4,0.018144533454345236,0.004618704539310058,0.001638205144682381,0.005472168259875744
1,F4-C4,0.020473859475960705,0.012215307071781893,0.004291432814969076,0.007316312850217672
1,C4-P4,0.02820509848291485,0.03967466541662571,0.004884378992782188,0.009458860426690552
1,P4-O2,0.02380857157548839,0.006439575520873114,0.008797255995214005,0.02316078684472468
1,Fp1-F3,0.03262413255734947,0.00830808489105597,0.0044072847262767445,0.010860441904451311
1,F3-C3,0.007151019099598008,0.0036316130520555887,0.0022773450946083802,0.007153011826093629
1,C3-P3,0.15341573751472873,0.0629189034103503,0.005401135980952613,0.008794350135769067
1,P3-O1,0.1516979191500904,0.016120352262467177,0.01217097422663626,0.02629170289028905
1,Fp2-F8,0.04844172871604131,0.01159247015224665,0.008652822044733723,0.0344544912598544
1,F8-T4,0.053505590742204165,0.021347643593974123,0.004380614878439651,0.015168323092916122
1,T4-T6,0.011064185738936836,0.015260059694456768,0.004307370626638495,0.013916904447452302
1,T6-O2,0.01787006831557334,0.007260195010789141,0.004168484558051888,0.02243435404595357
1,Fp1-F7,0.07535874832204892,0.012852839680704527,0.011918595436377147,0.048927894264813476
1,F7-T3,0.11880418688304813,0.023019259836000307,0.00793136170744052,0.025357183803493506
1,T3-T5,0.04123839255978131,0.015760893158626704,0.0028914127516896995,0.010567849462321898
1,T5-O1,0.0455004937990634,0.047787922196777535,0.018413509880680513,0.05702704635643955
1,Fz-Cz,0.03565904992775526,0.013070520625332377,0.0012435446543628736,0.004269926135401695
1,Cz-Pz,0.03382729495881645,0.0154194090610117,0.004000286276309378,0.00813405437536748
1,Fp2-F4,0.005760806207504304,0.0024151735266194608,0.0011895156418872922,0.004765451580051781
1,F4-C4,0.004797877058240252,0.009483396819079696,0.002713339435393632,0.008563906071084055
1,C4-P4,0.014750519179971382,0.002980403313218508,0.002024707828776207,0.010149361915768873
1,P4-O2,0.09164749118664617,0.023439010643547805,0.006857751893855314,0.016910689418737797
1,Fp1-F3,0.012759246786129098,0.01366253803079445,0.003849663574685523,0.006740485862274596
1,F3-C3,0.008985523888037823,0.0064628299844477115,0.0052070356040636485,0.007528989902055927
1,C3-P3,0.11066228901059022,0.01891333544157859,0.005072383622619191,0.0075606701678249556
1,P3-O1,0.09734072516255064,0.031121115106066032,0.006054230816795147,0.01446969176707599
1,Fp2-F8,0.038309195563183344,0.019100411161715528,0.01305935520819385,0.05446852216927482
1,F8-T4,0.020724581787527122,0.03077992659394188,0.008991788469966138,0.020255035112445263
1,T4-T6,0.023457961138112157,0.003712293692224253,0.0022410510795020863,0.015431999257734388
1,T6-O2,0.006181859091060199,0.005096078088904751,0.011584787276627357,0.024801034208750808
1,Fp1-F7,0.057834714030391234,0.034323900956055226,0.02119972740739102,0.05492363432718422
1,F7-T3,0.11938612401426871,0.025665439757582415,0.010027967184792973,0.023820380754434732
1,T3-T5,0.013125926562698375,0.009670532534977565,0.004460660053828647,0.012927538674245289
1,T5-O1,0.062071306824805585,0.05316615277483064,0.011860236513880865,0.06475993550181036
1,Fz-Cz,0.014752917436591143,0.0073483513372998325,0.002431352937706935,0.006069007334300421
1,Cz-Pz,0.018109030952675825,0.008331919332004683,0.003217340080474963,0.010401908453425566
1,Fp2-F4,0.010127010717965453,0.001999234024645057,0.00108964786033663,0.007533476482349765
1,F4-C4,0.012946474365800235,0.003464283885327778,0.004250766541528216,0.010635767577483876
1,C4-P4,0.017310698193648114,0.007868161593677425,0.005328480930600147,0.019650988379280726
1,P4-O2,0.006249522120171896,0.022865639596077753,0.01714931791300087,0.018241059738873668
1,Fp1-F3,0.026475804456248232,0.0032370977003013945,0.006022834033109671,0.01589421027686931
1,F3-C3,0.0030456432684153097,0.0021023557990091186,0.003994186202036504,0.005165377756046608
1,C3-P3,0.05819183158533083,0.003022067033758955,0.001997528032121977,0.008079943708968114
1,P3-O1,0.014406652825164543,0.009365227477586297,0.0029910118378768205,0.014816160249183006
1,Fp2-F8,0.10695022185219574,0.017785155805999403,0.0063208509713156575,0.04201457077120189
1,F8-T4,0.0814775275394446,0.00912010107188354,0.01820558909544604,0.02932888166519133
1,T4-T6,0.017435252264710484,0.006227718284245671,0.0024057201099811068,0.01055083352690771
1,T6-O2,0.0057993543865073015,0.006250402416288077,0.008591182353478541,0.019571474804392506
1,Fp1-F7,0.034646119524828455,0.013302287220039599,0.01385046020172314,0.06087811678622308
1,F7-T3,0.019216011563689905,0.017804767222024294,0.007339673753502195,0.02193804941897702
1,T3-T5,0.017605514548010664,0.0038157201971546605,0.0030356379490898994,0.015630183660688163
1,T5-O1,0.04823916089563731,0.021709399877946393,0.01703832632577998,0.0577020066759149
1,Fz-Cz,0.030941036487651768,0.0023323542237113338,0.0014089106511739012,0.004090647186873486
1,Cz-Pz,0.019501079367526108,0.002618709407549451,0.001357452653748525,0.006302332530570007
1,Fp2-F4,0.00801941003930195,0.002410414061957321,0.0009829409116713446,0.00285084807440361
1,F4-C4,0.022791429991723317,0.004501538212702549,0.004031047448629535,0.008246359908046983
1,C4-P4,0.020707454136591728,0.01267679518590668,0.010671791871286128,0.009158071906189471
1,P4-O2,0.012488313786464277,0.020994342161037797,0.009532412629588828,0.02149887158917521
1,Fp1-F3,0.013257126380286746,0.0016730622871914981,0.004306338961351736,0.015571204164182327
1,F3-C3,0.016387886422383705,0.0037030945739952403,0.0046826771608527076,0.011671284878489209
1,C3-P3,0.29801156196628253,0.04581796395335098,0.008912654898872538,0.010023078085775277
1,P3-O1,0.04170497270370013,0.00709506475046639,0.0078082212821268555,0.018581669293219603
1,Fp2-F8,0.0536780533920588,0.023235877981946956,0.007217832799177092,0.03321032011882129
1,F8-T4,0.010911673402439006,0.008108587597052854,0.012169662852090594,0.02392625394532662
1,T4-T6,0.024104435646724442,0.008552245288265132,0.0016233072790748414,0.009438507250944674
1,T6-O2,0.017240466103237814,0.004553544822817203,0.005375752958181925,0.014292147855314068
1,Fp1-F7,0.06642985509536987,0.04144183319894949,0.009760641776073341,0.0374382847950391
1,F7-T3,0.12003060376428372,0.022784587991598347,0.020042674284572938,0.03206448536798703
1,T3-T5,0.02236811504511142,0.011481528879647455,0.008930498018999896,0.013347185007221277
1,T5-O1,0.038511405181961486,0.03188079829669858,0.011480737423000464,0.04832399969270564
1,Fz-Cz,0.06842906617888235,0.018292758919466245,0.007163281751703906,0.0066738020289604065
1,Cz-Pz,0.03284058328351175,0.004090351142449836,0.0017493752665006137,0.008032805963568729
1,Fp2-F4,0.0018778178596809843,0.0037928788171686626,0.001514093263605284,0.00614017544560669
1,F4-C4,0.02198685530951425,0.004295679154887869,0.0015929401825798644,0.010412262365808389
1,C4-P4,0.030705253444864425,0.0063638836322680485,0.001852717283740464,0.016097476229531803
1,P4-O2,0.01762511196704672,0.011140117584965996,0.013355868449545472,0.024365195997390322
1,Fp1-F3,0.04930488115975711,0.0028128117883870632,0.0010571012484417563,0.007979135419534041
1,F3-C3,0.023857364831236495,0.004016169892845581,0.00470967782709298,0.008102144021802581
1,C3-P3,0.04449067395768929,0.007342564302940707,0.0016916853240131035,0.006375745502377091
1,P3-O1,0.01939919289993738,0.01129377430240286,0.0030665901346159864,0.011958709645311382
1,Fp2-F8,0.19317460802341713,0.03788870471925073,0.010931165763318512,0.03904176371518065
1,F8-T4,0.19566725383226824,0.0269117186625326,0.011926397512345003,0.02067895926349858
1,T4-T6,0.01387119579434875,0.0019400660695024132,0.002900218896748388,0.01478803532258095
1,T6-O2,0.01411389501196091,0.014755159624979948,0.006677980446053531,0.013719128604976743
1,Fp1-F7,0.0873555473537314,0.02014624535880604,0.023032138717759845,0.056328805602502315
1,F7-T3,0.019424369396057403,0.010284536421803254,0.009558733317039547,0.014882050995903055
1,T3-T5,0.030427963717836556,0.0025683457193842268,0.001304960999503087,0.009169005785273576
1,T5-O1,0.14662204994963754,0.026187636351107445,0.011068794129083069,0.049076912941200306
1,Fz-Cz,0.007779406470885807,0.0015052669780683905,0.0017491556010421458,0.006540260850925612
1,Cz-Pz,0.012301504015313146,0.003662535092298895,0.004307332655483981,0.010661264545895794
1,Fp2-F4,0.003518245684539646,0.005747983176845246,0.001682809978170389,0.0067280079879362435
1,F4-C4,0.006677213537479829,0.006474740359998205,0.0011315442772226985,0.009640326852335514
1,C4-P4,0.05509617995456513,0.024360482917171192,0.009044917066726594,0.012297895059430535
1,P4-O2,0.070841572358093,0.041438607075116936,0.005712726489360264,0.023829178121268998
1,Fp1-F3,0.02464627579027444,0.007897110372441835,0.0074822960178988224,0.015254181533640505
1,F3-C3,0.008438635052494464,0.003781033382076092,0.0026584909298526275,0.008342618367298046
1,C3-P3,0.062071014882064,0.008427304796178484,0.0005622440758403812,0.00716892907398282
1,P3-O1,0.09688439775602212,0.006934165271704871,0.002721799568690992,0.014696559908980993
1,Fp2-F8,0.03386437928513915,0.02311123705427342,0.03461887901017803,0.05227220845538012
1,F8-T4,0.02042435943470985,0.017354034439118995,0.005223766058130387,0.03031132132020805
1,T4-T6,0.01269495653388174,0.008342309268504048,0.004899188924321214,0.0135349749247088
1,T6-O2,0.02720034724860517,0.01256308541308147,0.007498988052039825,0.01620033096144607
1,Fp1-F7,0.05958925752900664,0.02981404014960697,0.008643935037299199,0.05993154334079596
1,F7-T3,0.10767577057788158,0.009776470183241256,0.015512202175775347,0.03343968384440314
1,T3-T5,0.012059628714140704,0.007118526419084267,0.002679136291847123,0.013326784016966487
1,T5-O1,0.07656282369608403,0.03952732057376203,0.018718222950128635,0.06842141566306278
1,Fz-Cz,0.024577467312050703,0.0035669953473137913,0.0020485852091648568,0.00862297479729838
1,Cz-Pz,0.019659883664327735,0.0053525729808188765,0.002980879493188841,0.00816506760983243
1,Fp2-F4,0.02312160422569207,0.0020219829465645523,0.001731793100219606,0.0032324453496283267
1,F4-C4,0.008058841927366786,0.0030210870622144528,0.0024502699017297175,0.008512040096295852
1,C4-P4,0.01683512819598945,0.0030680358728421364,0.002779407907969936,0.012730878132696438
1,P4-O2,0.024114908704748944,0.0068454276091700255,0.006997299187047731,0.036478842270769155
1,Fp1-F3,0.01553278266959352,0.005869474094255259,0.002463891010280781,0.006891433690097425
1,F3-C3,0.02559287584859988,0.004470701367609138,0.0022816360716293666,0.006620492367195545
1,C3-P3,0.05180340035087856,0.004357716342839198,0.001504564785895844,0.0060771205505579275
1,P3-O1,0.032441280314707444,0.010827109499899037,0.0016267636202994833,0.015613166651679175
1,Fp2-F8,0.03459982847373351,0.03199303823596129,0.03003919268268126,0.03166001520758655
1,F8-T4,0.009108933171841947,0.006933108133635225,0.0039929959926469985,0.017913990870186858
1,T4-T6,0.008992110443404446,0.0048227708390147,0.006803015718408885,0.01658988616768321
1,T6-O2,0.019541448011646857,0.013355823651732608,0.0035061480724418175,0.019736255798618357
1,Fp1-F7,0.0526429392235672,0.0241828228284051,0.012223166976122805,0.05649433601575622
1,F7-T3,0.06232042139663313,0.02183109751080625,0.01043451898237831,0.024466113849302612
1,T3-T5,0.003745137051562045,0.010469164122792406,0.007445944927890533,0.014251057659326789
1,T5-O1,0.047405399508596555,0.02358467739279349,0.013692842568165312,0.05491322290017671
1,Fz-Cz,0.020716727365042313,0.0055654744747076984,0.002145123040625456,0.008558717465890027
1,Cz-Pz,0.016632753303614214,0.004322638717642133,0.0013901391760692654,0.010675706304691453
1,Fp2-F4,0.0016114974937006797,0.003544273704108669,0.003251529245919059,0.00885881856019767
1,F4-C4,0.017678021538899764,0.005514169877092943,0.002917051203382203,0.00892757618061698
1,C4-P4,0.031231240160505328,0.004104433634388298,0.002735192124478176,0.00761374087282009
1,P4-O2,0.05291766468769262,0.014681281354460986,0.0026833534285973224,0.018872990282367934
1,Fp1-F3,0.01563776549900647,0.013969609389314509,0.0021646493901474385,0.010623240183850333
1,F3-C3,0.003802749764829956,0.012770240162331777,0.005288257816812936,0.007439251567793626
1,C3-P3,0.14068156466196913,0.017624579966047032,0.004685226193627579,0.006872936372243311
1,P3-O1,0.17550637946350453,0.014586428542819989,0.010826717767836475,0.020254173161526078
1,Fp2-F8,0.05513082140789461,0.007755603201012087,0.017118519364479928,0.03773424785201552
1,F8-T4,0.025683243594671067,0.021988553852305328,0.004263144106172161,0.022775843237230024
1,T4-T6,0.003520227459283435,0.008045699478386638,0.0034997189719273426,0.00917252255955412
1,T6-O2,0.018108316461392115,0.011248683708435278,0.004452845841633135,0.017685837642817982
1,Fp1-F7,0.06561720330688015,0.05301319597728178,0.009350360832711568,0.0416031562223201
1,F7-T3,0.0405533297285593,0.010560980218361004,0.014673791897967494,0.027978387166218047
1,T3-T5,0.052445044828258916,0.012953723878419122,0.004991220608388726,0.010351071311533311
1,T5-O1,0.2748542844509043,0.030567830671578713,0.009789267402759212,0.043215063847111025
1,Fz-Cz,0.013867424877591565,0.002695803449529592,0.00090549764267395,0.005223343451018751
1,Cz-Pz,0.033778836478208694,0.0055008105238970135,0.004600122944506964,0.006574572296741382
1,Fp2-F4,0.004576144570559755,0.0016496064049759756,0.0010690339116849134,0.003999654029033987
1,F4-C4,0.016911377382314262,0.010372833040191608,0.0028890788581159774,0.008190479306949628
1,C4-P4,0.029736717805160143,0.009991704185816646,0.0077457426013634026,0.016232878458415045
1,P4-O2,0.037000540724448056,0.0052021109190978,0.00926841966574061,0.03209328840229111
1,Fp1-F3,0.02435090562952156,0.001130763769489948,0.0032525900493511244,0.011436907599938258
1,F3-C3,0.039761174965021705,0.0062967295414939365,0.0017130531314582267,0.008612272323884859
1,C3-P3,0.03027490790199127,0.010102821005896765,0.0027618190607945135,0.006668425421644539
1,P3-O1,0.15428394214479205,0.016061280055575528,0.010531756050909287,0.020675360512775708
1,Fp2-F8,0.061058801827201074,0.025325565289366032,0.012960206832637306,0.05519000740295063
1,F8-T4,0.021596037706421788,0.01347143954963128,0.00559092507615644,0.020320771202567443
1,T4-T6,0.005617446106800288,0.011728118050442712,0.00544132118314933,0.012496411476726362
1,T6-O2,0.01160699667281368,0.010255972240514498,0.007448376224538987,0.010487197045862286
1,Fp1-F7,0.04626315262888888,0.01756216562486703,0.017755557090419774,0.06428145658229648
1,F7-T3,0.03294887381458305,0.018235639332568502,0.01013015736929144,0.022691937180863955
1,T3-T5,0.012917914124565343,0.008383232398434136,0.00748758303104549,0.010992547262314783
1,T5-O1,0.15556860294123434,0.02834300697041967,0.028669401124146142,0.04448045025693165
1,Fz-Cz,0.012850353349051227,0.005106604027828883,0.0021273157901387165,0.008243500807629252
1,Cz-Pz,0.0018466004224215573,0.0047534310088270144,0.0036898434942005767,0.011731874675504742
1,Fp2-F4,0.005019265416907217,0.004523502160342554,0.0009174932020236851,0.004540329596362319
1,F4-C4,0.04477700013890373,0.02162958173885511,0.0031702695359041933,0.008018755118200386
1,C4-P4,0.06962376102846292,0.014905007658433642,0.001241983764192412,0.01629092374317409
1,P4-O2,0.060286391066968134,0.01795694619753111,0.00779528584029002,0.020017003355900176
1,Fp1-F3,0.07376837543491149,0.037244469079271675,0.0037512774811055793,0.005015185065105628
1,F3-C3,0.010584649926252118,0.004904486912435002,0.006738075046508011,0.004307724012696194
1,C3-P3,0.33464456681245813,0.06754523093369426,0.00998960147685491,0.013911579581587067
1,P3-O1,0.09172227333292497,0.017690241401451604,0.0056431392777245805,0.019873622460500225
1,Fp2-F8,0.1273901966462808,0.030690896494338406,0.01819576983316152,0.06115700012308605
1,F8-T4,0.03548947922239641,0.029755555241093624,0.008324109887845857,0.015810278639147204
1,T4-T6,0.030589048959737415,0.006808375986460763,0.002070535650240049,0.009039935795306224
1,T6-O2,0.02923269768426069,0.006269423118617393,0.002585451407332326,0.01751502084141446
1,Fp1-F7,0.05328448427479639,0.03839872987673248,0.030509758779947535,0.05511730526864872
1,F7-T3,0.17080921498794732,0.03867373698657063,0.01017274133247767,0.044681974984184844
1,T3-T5,0.06756863319934439,0.01629261713603407,0.0013782755998127103,0.013749572247220046
1,T5-O1,0.03624922850867459,0.03429308886939063,0.029282778320391355,0.08468656025359077
1,Fz-Cz,0.07764097251432918,0.013213613667456905,0.003749905497626844,0.014125148163283013
1,Cz-Pz,0.0645591405898217,0.015575470594808872,0.0038745594962001275,0.010407742374986088
1,Fp2-F4,0.013495486604843725,0.002539697386438662,0.0008232208706562138,0.005461170735302484
1,F4-C4,0.012027204609749934,0.005410006338844171,0.0013848095732768883,0.010955012327249002
1,C4-P4,0.019702568979789475,0.005108096173749159,0.003339419685092405,0.00848658129682614
1,P4-O2,0.03690471498471934,0.02273844352833528,0.011933254733666802,0.02743251629371769
1,Fp1-F3,0.01098374238394361,0.010729564597216293,0.006514819633128542,0.009313567356119351
1,F3-C3,0.004363801178900406,0.006564419394441547,0.0018278181041710224,0.006950164483494652
1,C3-P3,0.013998201269209181,0.004410080762673786,0.001974149877226314,0.007387921964239331
1,P3-O1,0.03470933883273148,0.02389590538901128,0.0028335678679684423,0.021223356346541163
1,Fp2-F8,0.09088609603515097,0.02764242732803082,0.01157345698480814,0.044260124497226994
1,F8-T4,0.031560037168193215,0.006104243964681198,0.012695115570009602,0.025849076936037267
1,T4-T6,0.007566387253519276,0.006552380973903009,0.0046212189227558455,0.009312529118406517
1,T6-O2,0.008485062032853123,0.010432250406195038,0.009328857945224292,0.02086720911386024
1,Fp1-F7,0.14788186676645773,0.035843204098501315,0.014001014564773751,0.052053007620320516
1,F7-T3,0.06020699978006896,0.011201860678104233,0.0049376089842442464,0.023426649823732756
1,T3-T5,0.0284761705098444,0.006009332450672365,0.004661368727501446,0.010072119489086259
1,T5-O1,0.11119793296577127,0.0399160617296934,0.01856929041200877,0.04648899687203614
1,Fz-Cz,0.004728746517754121,0.00246091915074274,0.0015560095996317981,0.00516005615129355
1,Cz-Pz,0.009606891274883811,0.0037318278357855207,0.006512609327719015,0.010143552911047292
1,Fp2-F4,0.026300550592260965,0.0040588799572266725,0.0019508108508754706,0.006124977522923262
1,F4-C4,0.014272680660890042,0.0019767030577944565,0.0014873232755533144,0.011047419117326275
1,C4-P4,0.006393539543577418,0.0076370904437726775,0.003995959709971469,0.011657832519694416
1,P4-O2,0.06393792525387744,0.010329172769465754,0.00687641791895355,0.022808955449523008
1,Fp1-F3,0.02200747531023258,0.02419184355668142,0.007271868085132851,0.01052634898037462
1,F3-C3,0.03498299146799526,0.004310862273568963,0.005013235227115365,0.005213044149535789
1,C3-P3,0.02234673858836617,0.006538421008956486,0.0034401560560468093,0.005523730233463032
1,P3-O1,0.023659774638018,0.00820363503910641,0.017616782584089715,0.025808246977596816
1,Fp2-F8,0.12600054702323216,0.007753873360351399,0.006102239256881366,0.039770344566275775
1,F8-T4,0.03651190471262639,0.01779624574533933,0.007011134071566005,0.026039785890645917
1,T4-T6,0.016423960601468984,0.004685797071558879,0.008676005463455854,0.014121738209864433
1,T6-O2,0.02621765187952364,0.017434402949409632,0.007429915462095631,0.0151347887836497
1,Fp1-F7,0.01603020072512771,0.028456665025456192,0.011864848846708373,0.04783245273593548
1,F7-T3,0.033420800840583756,0.026916750938303532,0.0063970260876674056,0.03020053430594326
1,T3-T5,0.012173777477548347,0.0057849778597653155,0.0024550842105162977,0.013548034668360544
1,T5-O1,0.05941174785021248,0.017124280271566643,0.01385472690790547,0.028609588087337948
1,Fz-Cz,0.008511626190840449,0.005024899411359186,0.00133350546825287,0.006493472447182213
1,Cz-Pz,0.018879981636038254,0.004358104528071073,0.002948258066219011,0.013554578215072544
1,Fp2-F4,0.005182175774590915,0.004767580284459897,0.004039205184887794,0.005530432986669978
1,F4-C4,0.02705827694166452,0.003112899177435002,0.0016513128018161515,0.012349842641775492
1,C4-P4,0.018333685331936137,0.014394524040388613,0.0028292336807795937,0.00995370491992309
1,P4-O2,0.03199867276323385,0.012462569666787774,0.008910041612372814,0.029279602139924622
1,Fp1-F3,0.023662731468283037,0.01405939879618769,0.003668003701125572,0.011716356362804992
1,F3-C3,0.010541827437579568,0.004304309775807713,0.0008349075144210248,0.00763120553559384
1,C3-P3,0.11953435700653173,0.026443690225535738,0.0028892054109878732,0.0046599820983007
1,P3-O1,0.04684065664915756,0.013227243455880791,0.010037773796238002,0.021357873586688298
1,Fp2-F8,0.035088617777813295,0.019781866137723595,0.008216790248165332,0.0416793787431607
1,F8-T4,0.025593848773492682,0.008088817002442098,0.016140460532817345,0.029847483019548853
1,T4-T6,0.003223140930305436,0.00477649960352769,0.0033012860965896725,0.007696124539584691
1,T6-O2,0.03412904302140158,0.005754909991920123,0.007467393631794951,0.021063653190376792
1,Fp1-F7,0.05153924901967151,0.020149138806150275,0.014615699605391547,0.045930623552120076
1,F7-T3,0.085381067073781,0.03308445003142946,0.018946648978806307,0.03854215711488192
1,T3-T5,0.030959062018565662,0.011196895783283483,0.010675210802063642,0.019168285640957256
1,T5-O1,0.09156184470170084,0.012724978417828887,0.015002739455444003,0.03403588575576124
1,Fz-Cz,0.04952887834189703,0.0036380221638046663,0.001394513640349553,0.009776662137330597
1,Cz-Pz,0.02720575100647003,0.0056765103854280186,0.004685833096544909,0.008937222279886295
1,Fp2-F4,0.031610590166596855,0.010515612245154514,0.00445899464418116,0.004886499618700539
1,F4-C4,0.02393404825428834,0.004740190372532892,0.004621502616975076,0.006826308141444214
1,C4-P4,0.03951896186598559,0.013148426504899035,0.007823028684441912,0.008244188528723766
1,P4-O2,0.018345230302622993,0.02301725999357501,0.012629748782558332,0.02615469813667954
1,Fp1-F3,0.12863773879144305,0.012583493885417251,0.005089263336075327,0.017372465234535173
1,F3-C3,0.034323897111638905,0.004140377301305757,0.002425668876242703,0.01222206736444904
1,C3-P3,0.2512156344090762,0.047209282254460194,0.008758383244349079,0.015215610034247304
1,P3-O1,0.08827342681623875,0.012205400577057829,0.00668493812868505,0.022922461417165
